,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage,Seed
1474,15,6,smart,548,437,79.74452554744525,447.9885583524027,124.20137299771167,570.2328798582782,255.41284729050548,44.790971603388435,532925674.0
1475,20,8,basic,543,424,78.08471454880295,372.8938679245283,123.99292452830188,757.9887615806442,260.8519465326225,34.41369578998301,119596844.0
1476,20,8,smart,595,479,80.50420168067227,351.21711899791234,124.3089770354906,759.3078835362502,296.89752988644096,39.101073006608225,260244418.0
1477,20,8,basic,524,446,85.1145038167939,438.12780269058294,124.33408071748879,757.6438956307077,263.6881049300966,34.80369952833672,572435721.0
1478,5,6,basic,541,266,49.16820702402958,934.8947368421053,127.57894736842105,191.3281382501157,141.06112656427732,73.72732931727673,676261138.0
1479,10,6,basic,549,376,68.48816029143899,540.4574468085107,124.64627659574468,381.1943010686246,214.67077442076987,56.31531579012869,442685285.0
1480,20,6,basic,560,419,74.82142857142857,420.7303102625298,124.85441527446301,758.041403526629,264.6152708663714,34.90775960723309,708741215.0
1481,10,4,basic,598,401,67.05685618729098,726.5561097256858,125.0349127182045,382.0561292750009,227.48329295597625,59.541851451946116,274970204.0
1482,15,6,smart,541,423,78.18853974121997,522.4964539007092,132.31914893617022,570.4817078258046,257.79993577611117,45.18986888442527,676261138.0
1483,15,8,smart,584,449,76.88356164383562,527.011135857461,127.37639198218262,569.9092477416209,267.326751871536,46.90689841073321,62156218.0
1484,20,8,smart,588,485,82.48299319727892,357.2618556701031,128.58969072164948,759.5939536327543,306.24713500436417,40.31721599938214,48265950.0
1485,15,6,basic,562,400,71.17437722419929,521.215,122.8975,569.571092904073,239.75108736108436,42.093268135969666,708741215.0
1486,20,6,smart,610,484,79.34426229508198,395.81404958677683,129.8305785123967,760.1060967493524,312.643818984036,41.13160259088559,884281372.0
1487,10,4,smart,540,390,72.22222222222221,713.2923076923076,123.64871794871794,381.5840455371123,219.69868877087322,57.575438842477936,930593199.0
1488,10,6,smart,597,393,65.82914572864321,667.0763358778626,125.10687022900764,381.68352010087233,221.6440692109271,58.070117659874455,922285065.0
1489,20,4,smart,544,452,83.08823529411765,358.6592920353982,132.98893805309734,759.2174586835737,293.7942303530124,38.696980291052526,383864777.0
1490,10,4,basic,559,371,66.3685152057245,753.2291105121294,124.52021563342318,381.5145812621137,218.3540415692971,57.233472138062346,922285065.0
1491,20,8,smart,558,455,81.54121863799283,378.84615384615387,126.55164835164835,758.3373029613809,274.9730873862806,36.25999753836241,783435377.0
1492,5,8,smart,547,285,52.10237659963437,928.8877192982457,124.54736842105264,191.25748828441098,139.91287012249322,73.15419196263555,194642212.0
1493,15,6,smart,533,422,79.17448405253283,458.90047393364927,127.93601895734596,570.5382884310438,259.2282776959129,45.43573725941859,62156218.0
1494,10,4,smart,553,385,69.62025316455697,687.1558441558442,125.26233766233766,381.6423887377414,215.1631463441361,56.378209730783546,34346284.0
1495,10,4,smart,547,376,68.73857404021938,611.313829787234,123.84574468085107,381.6598825853106,218.24726794149282,57.183706724195474,268048516.0
1496,15,8,smart,578,443,76.64359861591696,510.0180586907449,119.9255079006772,569.6409818012346,242.95199228697967,42.65001993338905,187959148.0
1497,10,8,basic,575,404,70.26086956521739,574.7797029702971,121.45049504950495,381.13651321693885,222.72116204590213,58.436060131329285,456738583.0
1498,10,4,basic,568,363,63.90845070422535,634.0110192837466,123.55371900826447,381.13194590521454,212.60627172925544,55.78285263501095,153044519.0
1499,5,6,basic,562,261,46.44128113879004,885.8352490421456,122.40229885057471,190.9767779155012,135.4709100626018,70.93580253120706,456738583.0
1500,20,4,smart,574,475,82.75261324041811,402.90526315789475,128.31157894736842,759.3399652716296,301.9036812381967,39.75869769085581,979009661.0
1501,10,6,basic,515,331,64.27184466019418,569.6918429003022,115.42900302114803,380.82103747027924,189.16524003768117,49.673001600507526,228056230.0
1502,10,8,smart,545,349,64.03669724770641,485.20343839541545,109.44126074498567,380.48707408898247,189.92963533462913,49.917500033184126,292906152.0
1503,20,8,basic,564,459,81.38297872340425,335.4052287581699,119.99128540305011,758.0716325889871,267.52237928475745,35.28985491398849,922285065.0
1504,10,4,basic,545,348,63.853211009174316,576.4166666666666,124.6867816091954,381.3847426599797,200.4941267567006,52.570043929483944,481403749.0
1505,15,6,basic,548,410,74.81751824817519,402.2317073170732,119.93414634146342,569.5989127999342,237.6092531742885,41.71518727209129,532925674.0
1506,10,4,basic,565,370,65.48672566371681,614.3405405405406,124.4027027027027,380.9973213236234,205.09689312759184,53.83158401614594,653495709.0
1507,10,6,smart,583,402,68.95368782161235,703.2835820895523,122.61940298507463,381.26311206726837,223.30473735802008,58.56972004116181,481660159.0
1508,20,4,smart,537,455,84.72998137802608,414.91648351648354,130.55824175824176,758.8960675980729,288.1138655400073,37.964864734626396,930593199.0
1509,20,6,basic,595,484,81.34453781512605,320.4814049586777,124.17768595041322,758.7589342304016,287.3785303734112,37.87481338389711,367405145.0
1510,15,4,smart,539,397,73.65491651205936,442.7052896725441,128.53148614609572,570.0588426413703,248.70791957156192,43.62846446152341,755568905.0
1511,10,4,smart,553,390,70.5244122965642,649.4846153846154,120.82564102564102,381.65943342019244,221.13449133700854,57.940266104610586,305489378.0
1512,20,6,basic,551,420,76.22504537205081,340.5547619047619,123.9452380952381,758.2140354125679,256.6785875489477,33.8530514552241,485221178.0
1513,20,6,basic,586,454,77.47440273037543,401.9295154185022,124.3546255506608,757.8521079752264,265.54877923978904,35.03965700501418,390126418.0
1514,15,6,smart,566,451,79.68197879858657,580.9512195121952,127.69179600886918,571.173375990573,271.000001259506,47.4461893097725,433448262.0
1515,15,4,smart,581,424,72.9776247848537,438.03537735849056,127.29245283018868,570.5394047440425,258.9481192546529,45.38654422490296,153354925.0
1516,15,4,smart,559,428,76.56529516994634,495.94158878504675,130.72663551401868,570.5215981321395,269.7237583468965,47.27669543623926,948896778.0
1517,10,6,basic,544,369,67.83088235294117,667.0460704607046,123.14634146341463,381.2872052530231,211.05743870106863,55.353926329893596,8501172.0
1518,15,6,basic,571,389,68.1260945709282,467.2030848329049,120.41131105398458,569.6513200020286,232.26514077029157,40.773212071107714,460669441.0
1519,20,6,smart,521,434,83.30134357005758,346.79953917050693,127.87096774193549,758.0059689165021,267.5606624472275,35.297962472469735,316514901.0
1520,5,8,basic,533,259,48.592870544090054,965.7413127413128,118.35521235521236,190.8785371829387,129.67448321353982,67.93560194211847,805309175.0
1521,10,6,smart,568,390,68.66197183098592,705.0512820512821,122.17948717948718,381.5884255321143,223.54022442902226,58.581500242650634,930593199.0
1522,5,4,basic,574,267,46.51567944250871,919.1722846441947,123.48689138576779,191.04443996898812,138.61052010936612,72.55407178134392,153354925.0
1523,5,8,smart,596,297,49.832214765100666,1119.6262626262626,119.64309764309765,191.41150796858048,143.6332046340073,75.0389598610676,481660159.0
1524,10,8,smart,547,385,70.38391224862889,577.4493506493507,119.36883116883116,381.3795391019624,213.54669285343942,55.99322222589067,532925674.0
1525,10,6,smart,585,395,67.52136752136752,603.8886075949367,122.46075949367089,381.17560634857654,218.94101971962453,57.43836071173135,470148314.0
1526,20,4,basic,557,431,77.37881508078995,355.76102088167056,132.41531322505801,758.7180835219826,285.49862893488194,37.629079250304976,158944640.0
1527,10,6,smart,515,365,70.87378640776699,634.4082191780822,129.38630136986302,381.2642331673003,208.19466038631333,54.6063968961276,315111282.0
1528,10,4,smart,575,373,64.8695652173913,557.798927613941,123.15013404825737,381.540590029227,212.47051234487535,55.6875252325315,48265950.0
1529,5,6,smart,530,267,50.37735849056604,1001.5655430711611,119.59925093632958,191.25141353798045,134.1424503522144,70.13932491828363,533011683.0
1530,5,8,smart,580,291,50.172413793103445,1204.274914089347,130.32302405498282,191.21529208487343,141.31471112243938,73.90345697859509,367405145.0
1531,10,6,basic,531,360,67.79661016949152,592.0972222222222,121.01944444444445,380.78356020290755,196.51444526799497,51.607912159673766,268048516.0
1532,15,6,smart,562,420,74.73309608540926,439.8809523809524,120.62142857142857,569.8503807353756,246.7729931942979,43.304874671812,34346284.0
1533,10,8,smart,560,371,66.25,643.8409703504043,130.1967654986523,381.71447559016127,216.0720398529636,56.605670905956295,390126418.0
1534,5,4,smart,562,279,49.644128113879006,926.5340501792115,122.34408602150538,191.53276424636053,143.5735608917316,74.96031368662283,460669441.0
1535,20,6,smart,573,463,80.80279232111693,351.50539956803453,124.62203023758099,758.4622973566369,280.97764237590184,37.045696714939446,805309175.0
1536,15,4,basic,555,415,74.77477477477478,440.59277108433736,123.20722891566265,569.5826621259937,250.1549565645867,43.918990727504195,783435377.0
1537,20,4,smart,544,430,79.04411764705883,342.40232558139536,132.44418604651162,758.3365697543258,282.7878898686173,37.29055160299477,62156218.0
1538,5,6,smart,578,308,53.28719723183391,1041.9577922077922,130.91883116883116,191.75179749248036,151.92314581923998,79.22905954777177,805309175.0
1539,20,4,smart,562,477,84.87544483985765,381.74004192872115,131.9308176100629,759.240473714844,304.2081631909623,40.067432351507776,194642212.0
1540,5,6,smart,533,266,49.906191369606,934.8082706766917,129.04135338345864,191.48246367130312,137.86702908041818,71.9998199506558,268048516.0
1541,10,4,basic,553,390,70.5244122965642,659.9641025641025,121.1974358974359,381.24861114826587,215.57263542166714,56.54384806082137,305489378.0
1542,5,6,basic,537,261,48.60335195530726,960.7394636015325,128.11877394636016,191.56229721626448,136.56309761312627,71.2891313153095,70952804.0
1543,10,4,basic,574,369,64.28571428571429,566.4444444444445,123.69647696476964,381.14705681113657,213.56646811605884,56.03256388829572,362523190.0
1544,20,4,basic,542,434,80.07380073800738,435.28801843317973,130.13824884792626,758.1063164694713,279.3996717750776,36.85494576489641,315111282.0
1545,15,6,smart,543,420,77.34806629834254,421.16190476190474,123.42142857142858,569.6677265737233,249.0008346012961,43.709836977937314,930593199.0
1546,20,6,basic,504,402,79.76190476190477,404.69900497512435,125.18656716417911,757.1655189902633,243.33912272998143,32.13816749797221,755568905.0
1547,5,6,smart,548,276,50.36496350364964,1013.786231884058,128.7463768115942,191.24834032003056,138.2363200592554,72.28105604887024,852052273.0
1548,20,4,basic,560,439,78.39285714285714,449.28018223234625,134.2756264236902,757.8521152866045,275.64207525669065,36.37148590031293,948896778.0
1549,20,6,basic,542,409,75.46125461254613,445.6112469437653,124.88264058679707,757.3394006793469,242.40620546945777,32.00760521003068,173249261.0
1550,20,8,smart,561,485,86.45276292335116,299.47835051546394,125.47216494845361,758.9430406917712,290.57903626250703,38.28733128610631,597572982.0
1551,15,6,basic,516,375,72.67441860465115,402.07733333333334,117.49333333333334,568.7864572803954,222.0294650389504,39.03564548645648,112043825.0
1552,10,8,smart,575,407,70.78260869565217,660.5749385749385,123.38574938574939,381.86210809309193,223.1462324874852,58.436338080730884,530467456.0
1553,15,6,basic,556,413,74.28057553956835,488.0314769975787,118.11138014527845,569.7672184161208,238.50659955356363,41.8603583787395,534967818.0
1554,15,8,smart,589,452,76.7402376910017,503.8075221238938,123.29646017699115,570.4076841463225,263.2129975509843,46.144714537797896,485221178.0
1555,5,8,basic,502,258,51.39442231075697,1033.2403100775193,118.06589147286822,191.0792258657487,132.60347664765288,69.3971184187335,755568905.0
1556,20,4,smart,548,463,84.48905109489051,391.37149028077755,133.82505399568035,759.2490647903039,299.1258556443471,39.39759290015883,272813683.0
1557,10,6,basic,512,349,68.1640625,684.3008595988539,115.7134670487106,380.5682687811552,188.95995730783955,49.65205268243224,158944640.0
1558,20,4,basic,588,455,77.38095238095238,391.43736263736264,131.87252747252748,758.9039267508539,284.7734817165816,37.524312587997976,70952804.0
1559,5,6,smart,537,278,51.76908752327747,975.2086330935252,127.66906474820144,191.2012034433859,140.26196719457164,73.35830772430404,433498721.0
1560,5,8,basic,561,273,48.663101604278076,922.2673992673992,118.0915750915751,191.427111368954,138.68156705011225,72.44614728726657,533011683.0
1561,5,4,smart,550,271,49.27272727272727,1094.1328413284132,129.46125461254613,190.94814729301717,136.30938538970892,71.38555012033555,442685285.0
1562,15,4,smart,550,447,81.27272727272728,502.6308724832215,129.7785234899329,571.4743493775384,284.45915728350656,49.77636486980479,481660159.0
1563,20,4,smart,589,482,81.83361629881153,415.15767634854774,134.29253112033194,759.9726973672508,308.35596221041396,40.57461054570008,390126418.0
1564,15,8,smart,585,461,78.80341880341881,461.35357917570497,127.20824295010846,570.6504381941824,271.7587787792476,47.62263560845157,770142391.0
1565,15,4,basic,567,406,71.60493827160494,528.4433497536946,130.20443349753694,570.1845550968869,255.44757405065772,44.80085820761166,153044519.0
1566,5,6,smart,559,288,51.52057245080501,1056.7222222222222,128.70138888888889,191.34207642513192,143.8429892161483,75.17582745185217,590926899.0
1567,5,8,basic,570,287,50.35087719298246,985.1149825783972,118.6411149825784,191.20394191334813,144.6599610980379,75.65741566332167,738646825.0
1568,20,4,smart,532,464,87.21804511278195,310.69181034482756,131.9418103448276,758.6983665538318,301.21218508448067,39.70117748541493,481660159.0
1569,15,6,smart,597,453,75.87939698492463,454.00220750551875,124.37527593818984,570.7438930587282,267.0981929408546,46.79825683450122,367405145.0
1570,15,6,smart,542,417,76.93726937269373,420.1534772182254,127.84172661870504,570.2686473938234,255.34725856620614,44.7766609181769,783435377.0
1571,20,4,smart,548,458,83.57664233576642,429.98908296943233,127.49563318777292,758.9979458697461,287.12461369911375,37.8294322483434,597572982.0
1572,10,4,smart,572,386,67.48251748251748,642.0569948186528,123.55699481865285,381.5139676419333,221.21660866785365,57.983881962474996,433498721.0
1573,15,4,basic,566,428,75.61837455830388,450.27570093457945,122.77803738317758,570.2553058037071,262.32316729981113,46.00100422215236,930593199.0
1574,15,4,basic,572,429,75.0,490.5081585081585,126.92307692307692,570.7294728910384,261.0688114906758,45.7430050297259,362523190.0
1575,10,6,basic,539,345,64.0074211502783,606.4289855072464,126.46376811594203,381.1065331878687,204.7798102562784,53.7329571716712,878640559.0
1576,15,6,smart,528,404,76.51515151515152,505.08168316831683,125.38118811881188,569.4500456624627,237.9362512023704,41.78351604583159,533011683.0
1577,15,8,basic,572,450,78.67132867132867,435.62444444444446,119.78666666666666,569.8375726327896,254.81334891242727,44.71683882393486,601135142.0
1578,10,4,basic,561,378,67.37967914438502,602.5793650793651,119.72222222222223,381.5860758683884,217.41515439978824,56.976700186192375,112043825.0
1579,10,6,smart,565,389,68.84955752212389,593.388174807198,121.93573264781492,381.29915080936047,215.89993063457632,56.62219026092733,653495709.0
