,Number of Tricycles,Number of Sectors,Intersection Algorithm,Number of Passengers,Total Trips Completed,Completion Rate,Average Wait Time,Average Travel Time,Total Distance,Productive Distance,Efficiency Percentage
1133,10,4,smart,559,383,68.51520572450805,572.7232375979112,121.82506527415144,381.41577537928134,219.16660113400278,57.46133623237336
1134,5,8,smart,558,281,50.358422939068106,1024.4163701067616,123.5017793594306,191.37435701364544,144.18025922161743,75.33938270075392
1135,10,6,smart,546,384,70.32967032967034,695.7708333333334,126.2109375,381.45682395999324,220.02161118487538,57.67929615225628
1136,20,6,basic,546,434,79.48717948717949,365.5115207373272,124.76267281105991,757.7920304900387,265.1162718030512,34.98536024872278
1137,5,6,basic,549,270,49.18032786885246,939.0962962962963,118.35925925925926,191.28068760205284,135.170488339673,70.66604058894147
1138,15,8,smart,559,434,77.6386404293381,382.44239631336404,122.12672811059907,570.4750574920247,259.1810209787265,45.43248956723229
1139,5,6,smart,542,290,53.50553505535055,1063.1137931034482,123.19310344827586,191.4919426949302,141.42836046034088,73.85603721491998
1140,15,4,basic,555,429,77.29729729729729,505.6993006993007,131.2983682983683,570.675398228851,265.6799290187986,46.55535000165824
1141,15,4,basic,555,420,75.67567567567568,443.5952380952381,129.43571428571428,570.5576800440184,255.71397958571777,44.81825212938847
1142,10,8,basic,554,356,64.25992779783394,485.3792134831461,113.97191011235955,380.8519347272422,197.14628607400203,51.764548922455624
1143,20,4,basic,563,468,83.12611012433393,408.3931623931624,129.72008547008548,758.944225206206,296.1017518980324,39.01495552161045
1144,20,6,smart,547,445,81.35283363802559,311.5550561797753,131.70337078651684,759.1480052801373,286.38885337224747,37.72503535283157
1145,5,8,smart,560,287,51.24999999999999,993.829268292683,123.58536585365853,191.14421246541875,137.13931470203272,71.7465169011296
1146,5,8,basic,562,279,49.644128113879006,997.6451612903226,109.63799283154121,191.45179474724424,137.225706544012,71.67637510276577
1147,20,4,basic,555,460,82.88288288288288,422.0195652173913,132.66304347826087,758.5452485808148,297.5300240101578,39.223767410950856
1148,10,4,smart,559,397,71.01967799642217,638.5869017632242,126.24937027707809,381.89934986389426,228.10505648625218,59.72910311775783
1149,20,8,basic,557,449,80.61041292639139,391.93318485523383,127.73496659242761,757.9581695972312,272.96754379460475,36.01353672850522
1150,5,4,basic,555,284,51.17117117117117,937.3661971830986,109.48239436619718,191.43965256074932,139.57364727175363,72.90738642949788
1151,10,4,smart,549,372,67.75956284153006,584.0887096774194,124.76612903225806,381.57946810468684,219.5375085564458,57.533889243803706
1152,15,6,basic,550,405,73.63636363636363,482.0641975308642,125.96049382716049,569.2380609045357,237.5934821950517,41.738860858585035
1153,15,8,basic,561,425,75.75757575757575,388.9788235294118,118.4164705882353,569.1364039078976,242.29996451804715,42.573267648023815
1154,10,4,basic,561,365,65.06238859180036,609.8876712328768,128.48767123287672,381.22512444463496,211.89599808585496,55.58290482416209
1155,5,6,smart,544,274,50.36764705882353,1037.536496350365,122.78467153284672,191.5221507193715,141.6912990423295,73.9816770593513
1156,5,8,smart,557,290,52.06463195691203,938.0620689655173,120.17241379310344,191.4872243053622,140.43847093240407,73.3409090041687
1157,15,6,basic,543,386,71.08655616942909,462.5259067357513,119.0440414507772,569.4876348467792,231.88432728037634,40.71806183162605
1158,20,4,basic,559,475,84.97316636851521,433.58526315789476,130.09263157894736,759.3795843038134,302.5791442900126,39.845572694374205
1159,15,4,smart,559,440,78.71198568872988,450.83181818181816,127.59772727272727,570.5913594053008,263.4485323676046,46.171139472245784
1160,10,6,basic,549,357,65.02732240437157,630.9663865546219,123.31652661064426,381.08879248443367,203.08118001039864,53.289727752540486
1161,10,8,smart,557,387,69.47935368043088,663.9069767441861,120.2842377260982,381.08973625756533,213.5103055798568,56.0262545185821
1162,5,8,basic,560,265,47.32142857142857,904.4641509433962,112.45283018867924,191.26562693784186,134.3823495218871,70.25953992536209
1163,15,8,basic,560,419,74.82142857142857,404.93794749403344,121.63723150357995,569.7826083000724,243.12025540080052,42.668949851969295
1164,10,6,smart,539,352,65.3061224489796,618.5170454545455,120.46875,381.02433050471205,202.292602673382,53.091780885861375
1165,5,8,basic,561,284,50.623885918003566,1193.2570422535211,120.00704225352112,191.06123584562093,137.64312392669845,72.04136585713036
1166,10,4,smart,564,385,68.26241134751773,683.3194805194805,124.46753246753246,381.915013987686,230.03349307477032,60.23159201648648
1167,20,8,smart,559,483,86.40429338103756,276.6149068322981,121.11180124223603,758.7430413424248,288.61007347836386,38.037920317230636
1168,15,8,smart,561,439,78.25311942959001,391.9339407744875,118.2984054669704,570.5437549338151,256.02588425488017,44.87401396314994
1169,10,6,basic,546,381,69.78021978021978,624.8372703412074,125.44619422572178,380.9652594795452,211.08395159041143,55.40766417357407
1170,10,6,basic,543,357,65.74585635359117,635.8487394957983,116.61904761904762,380.8144716355385,197.32279932046507,51.81599283057562
1171,20,8,basic,558,446,79.92831541218638,342.56053811659194,125.17713004484305,757.7000867204678,269.95916352260656,35.628762389491506
1172,10,4,smart,548,353,64.41605839416059,599.1133144475921,118.56373937677054,380.7336937769292,200.49768796122703,52.66087326610448
1173,10,8,basic,560,395,70.53571428571429,568.2632911392406,118.2886075949367,380.9619213261075,208.44730070917248,54.716046155893714
1174,20,6,basic,546,436,79.85347985347985,377.2454128440367,128.37385321100916,758.4566338008034,271.50084874658717,35.79648942959771
1175,5,4,smart,558,283,50.7168458781362,1105.7809187279152,134.13074204946997,191.58764548600135,144.14291039886692,75.23601536686714
1176,5,6,basic,542,257,47.4169741697417,974.5058365758755,122.45136186770428,191.50661717707365,129.31482159500376,67.5249886929154
